,designCapacity,designCapacityUOM,eisProcessID,eisUnitID,energyMJ,energyMJq0,energyMJq2,energyMJq3,fuelType,processDescription,registryID,throughputTonneQ0,throughputTonneQ2,throughputTonneQ3,unitDescription,unitName,unitType,unitTypeStd,legislativeDistrictNumber,hucCode8,siteTypeName,name,locationAddress,postalCode,cityName,countyName,stateCode,countyFIPS,sensitiveInd,smallBusInd,envJusticeCode,eisFacilityID,eisFacilityIDAdditional,ghgrpID,ghgrpIDAdditional,epaRegionCode,locationDescription,latitude,longitude,naicsCode,naicsCodeAdditional,"('weeklyOpHoursLow', 'q1')","('weeklyOpHoursLow', 'q2')","('weeklyOpHoursLow', 'q3')","('weeklyOpHoursLow', 'q4')","('weeklyOpHours', 'q1')","('weeklyOpHours', 'q2')","('weeklyOpHours', 'q3')","('weeklyOpHours', 'q4')","('weeklyOpHoursHigh', 'q1')","('weeklyOpHoursHigh', 'q2')","('weeklyOpHoursHigh', 'q3')","('weeklyOpHoursHigh', 'q4')",censusBlock
110352,,,,,,,,,,,110040078803.0,,,,,,,,0200,,STATIONARY,GARY PIKE DOME CRK,,99712.0,FAIRBANKS,FAIRBANKS NORTH STAR BOROUGH,AK,02090,False,False,,,,,,10.0,,65.073611,-147.680139,212221.0,,,,,,,,,,,,,,020900019023081
110353,,,,,,,,,,,110040078812.0,,,,,,,,0200,,STATIONARY,JOHN ANDERSON AM MINE DOME CRK,,99701.0,FAIRBANKS,FAIRBANKS NORTH STAR BOROUGH,AK,02090,False,False,,,,,,10.0,,65.031917,-145.556806,212221.0,,,,,,,,,,,,,,020900019021000
110354,,,,,,,,,,,110040432118.0,,,,,,,,0200,,STATIONARY,BRISTOL BAY BORO NAKNEK PUB FISH WST GRNDR,ALASKA PENINSULA HWY,99633.0,NAKNEK,BRISTOL BAY BOROUGH,AK,02060,False,False,,,,,,10.0,,58.73363000000001,-156.98333,311712.0,,,,,,,,,,,,,,020600001001064
110355,,,,,,,,,,,110040432127.0,,,,,,,,0200,,STATIONARY,SEA LEVEL SEAFOODS,ZIMOVIA HWY,99929.0,WRANGELL,WRANGELL CITY AND BOROUGH,AK,02275,False,False,,,,,,10.0,,56.459911,-132.379782,311712.0,,,,,,,,,,,,,,022750003002039
110356,,,,,,,,,,,110040432136.0,,,,,,,,0200,,STATIONARY,CITY OF KALTAG FISH PLT,7TH AVE,99748.0,KALTAG,YUKON-KOYUKUK CENSUS AREA,AK,02290,False,False,,,,,,10.0,,64.3296,-158.72799999999995,311712.0,,,,,,,,,,,,,,022900003003046
110357,,,,,,,,,,,110040633473.0,,,,,,,,0200,,STATIONARY,SHL OFFSHORE FRNTR DRLL SHIP,3601 C ST,99503.0,ANCHORAGE,ANCHORAGE MUNICIPALITY,AK,02020,False,False,,,,,,10.0,,61.18744,-149.8866,211111.0,,,,,,,,,,,,,,020200019004020
110358,,,,,,,,,,,110040973943.0,,,,,,,,0200,,STATIONARY,HARRIS SNDWCH AND GRVL ASPHLT PLT PNR DRUM MIX VALDEZ,,99621.0,KWETHLUK,BETHEL CENSUS AREA,AK,02063,False,,,10697911.0,,,,10.0,,61.13333299999999,-146.2,324121.0,,12.387997,53.903996,57.356003,55.067997,51.0,73.7,69.9,68.2,12.387997,53.903996,57.356003,55.067997,020630003002003
110359,,,,,,,,,,,110040976593.0,,,,,,,,0200,,STATIONARY,BP EXPLORATION ALA GATHERING CTR NUMBER 1,,99501.0,ANCHORAGE,ANCHORAGE MUNICIPALITY,AK,02185,False,,,7734511.0,,1001873.0,,10.0,,70.303438,-148.7393,211111.0,[211111],,,,,,,,,,,,,021850003001058
110360,,,,,,,,,,,110041195550.0,,,,,,,,0200,,STATIONARY,LEADENS JEFFREY JEFFREY LEADENS WETLAND PROP,,99669.0,SOLDOTNA,KENAI PENINSULA BOROUGH,AK,02122,False,False,,,,,,10.0,,60.486277,-150.990498,236117.0,"[237210, 236117, 237210, 236115, 236115]",,,,,,,,,,,,,021220004002026
110361,,,,,,,,,,,110041210061.0,,,,,,,,0200,,STATIONARY,GRAYLING CONSTRCTN,7133 ARCTIC BLVD,99518.0,ANCHORAGE,ANCHORAGE MUNICIPALITY,AK,02020,False,False,,,,,,10.0,,61.15585,-149.89212,236118.0,,,,,,,,,,,,,,020200025013004
110362,,,,,,,,,,,110041243801.0,,,,,,,,,,STATIONARY,ALAN OGORMAN NORTON SND,,,,,,,False,True,,,,,,10.0,,,,311712.0,,,,,,,,,,,,,,
110363,,,,,,,,,,,110041243856.0,,,,,,,,0200,,STATIONARY,MCCULLY NORTON SND SUCTION DREDGE,,99762.0,NOME,NOME CENSUS AREA,AK,02180,False,False,,,,,,10.0,,64.50622,-165.51873999999995,212221.0,,,,,,,,,,,,,,021800002002017
110364,,,,,,,,,,,110041243909.0,,,,,,,,0200,,STATIONARY,GOLD DIGGERS NORTON SND SUCTION DREDGE,116 W 4TH AVE,99762.0,NOME,NOME CENSUS AREA,AK,02180,False,False,,,,,,10.0,,64.501579,-165.41052,212221.0,[212221],,,,,,,,,,,,,021800002002044
110365,,,,,,,,,,,110041255003.0,,,,,,,,0200,,STATIONARY,EIELSON AIR FRC BASE,2310 CENTRAL AVE,99702.0,EIELSON AFB,FAIRBANKS NORTH STAR BOROUGH,AK,02090,False,,,974411.0,"679411, 10593711",1006146.0,,10.0,,64.668863,-147.087742,333913.0,,,,,,,,,,,,,,020909801001052
110366,,,,,,,,,,,110041606802.0,,,,,,,,0200,,STATIONARY,ASPHLT PLT AEDCO PALMER,,99645.0,PALMER,MATANUSKA-SUSITNA BOROUGH,AK,02170,False,,,12660511.0,,,,10.0,AK-PTE DROPPED BELOW THE REPORTING TRIGGER THRESHOLD,61.598204,-149.2333,237310.0,,,,,,,,,,,,,,021700011002017
110367,,,,,,,,,,,110041622955.0,,,,,,,,0200,,STATIONARY,SLVR BAY SEAFOODS CRAIG PRCSG,JT BROWN ST,99921.0,CRAIG,PRINCE OF WALES-HYDER CENSUS AREA,AK,02198,,,,,,,,10.0,,55.48857099999999,-133.141173,311712.0,"[31171, 311712, 311712]",,,,,,,,,,,,,021980002002010
110368,,,,,,,,,,,110041623507.0,,,,,,,,0200,,STATIONARY,TRIDENT SEAFOODS CORDOVA INLND WTR DISCHARGE VESSELS,,99574.0,CORDOVA,VALDEZ-CORDOVA CENSUS AREA,AK,02063,False,,,,,,,10.0,,60.548982,-145.764794,311712.0,"[311711, 311712, 311712, 31171, 311712, 311712, 311712, 311712]",,,,,,,,,,,,,020630002002000
110369,,,,,,,,,,,110041624141.0,,,,,,,,0200,,STATIONARY,TRIDENT SEAFOODS,641 SHAKES ST,99929.0,WRANGELL,WRANGELL CITY AND BOROUGH,AK,02275,False,,,,,,,10.0,,56.467185,-132.382137,311712.0,"[311712, 31171, 311712, 311712]",,,,,,,,,,,,,022750003002011
110370,,,,,,,,,,,110041627086.0,,,,,,,,0200,,STATIONARY,COLASKA DBA UNIV REDI MIX ALMIX ASPHLT PLT,294 RICHARDSON HWY,99737.0,DELTA JUNCTION,SOUTHEAST FAIRBANKS CENSUS AREA,AK,02100,False,False,,,,,,10.0,,59.253882,-135.538121,237310.0,[237310],,,,,,,,,,,,,021000001001048
110371,,,,,,,,,,,110041636245.0,,,,,,,,0200,,STATIONARY,MOBIUS OIL SVC,2303 MCRAE RD,99517.0,ANCHORAGE,ANCHORAGE MUNICIPALITY,AK,02020,False,,,,,,,10.0,,61.18575,-149.92501,32311.0,,50.344,58.143997,50.992,52.344,57.4,70.1,60.4,64.3,50.344,58.143997,50.992,52.344,020200021004017
110372,,,,,,,,,,,110041636245.0,,,,,,,,0200,,STATIONARY,MOBIUS OIL SVC,2303 MCRAE RD,99517.0,ANCHORAGE,ANCHORAGE MUNICIPALITY,AK,02020,False,,,,,,,10.0,,61.18575,-149.92501,32311.0,,50.344,58.143997,50.992,52.344,57.4,70.1,60.4,64.3,50.344,58.143997,50.992,52.344,020200021004017
110373,,,,,,,,,,,110041636245.0,,,,,,,,0200,,STATIONARY,MOBIUS OIL SVC,2303 MCRAE RD,99517.0,ANCHORAGE,ANCHORAGE MUNICIPALITY,AK,02020,False,,,,,,,10.0,,61.18575,-149.92501,32311.0,,50.344,58.143997,50.992,52.344,57.4,70.1,60.4,64.3,50.344,58.143997,50.992,52.344,020200021004017
110374,,,,,,,,,,,110041636281.0,,,,,,,,0200,,STATIONARY,YUKON FLATS NATL WILDLIFE REFUGE ABANDONED DRUM SITE,,99756.0,MANLEY HOT SPRINGS,YUKON-KOYUKUK CENSUS AREA,AK,02290,False,,,,,,,10.0,,64.981066,-150.631921,11531.0,,,,,,,,,,,,,,022900002002238
110375,,,,,,,,,,,110041636361.0,,,,,,,,0200,,STATIONARY,NATIVE VILLAGE OF NORTHEAST CAPE,,99769.0,SAVOONGA,NOME CENSUS AREA,AK,02180,False,,,,,,,10.0,,,,11321.0,,,,,,,,,,,,,,
110376,,,,,,,,,,,110041874790.0,,,,,,,,0200,,STATIONARY,ADOTPF SITE 6A 6B 6C KENAI PEN RIPRAP PROJ,,99639.0,NINILCHIK,KENAI PENINSULA BOROUGH,AK,02122,False,False,,,,,,10.0,,60.030073,-151.6806,237310.0,[237310],,,,,,,,,,,,,021220008001021
110377,,,,,,,,,,,110041874816.0,,,,,,,,0200,,STATIONARY,ADOTPF SITE 14TH KENAI PEN RIPRAP PROJ,39449 STERLING HWY,99603.0,HOMER,KENAI PENINSULA BOROUGH,AK,02122,False,False,,,,,,10.0,,59.73273100000001,-151.730219,237310.0,[237310],,,,,,,,,,,,,021220008003033
110378,,,,,,,,,,,110041874834.0,,,,,,,,0200,,STATIONARY,ADOTPF SITE 15 KENAI PEN RIPRAP PROJ,39449 STERLING HWY,99603.0,HOMER,KENAI PENINSULA BOROUGH,AK,02122,False,False,,,,,,10.0,,59.730572,-151.726211,237310.0,[237310],,,,,,,,,,,,,021220008003033
110379,,,,,,,,,,,110041880587.0,,,,,,,,0200,,STATIONARY,ANCHORAGE MNCPLTY OF CHESTER CRK TRL,,99501.0,ANCHORAGE,ANCHORAGE MUNICIPALITY,AK,02020,False,False,,,,,,10.0,,61.1986,-149.8159,237990.0,,,,,,,,,,,,,,020200016021003
110380,,,,,,,,,,,110041923256.0,,,,,,,,0200,,STATIONARY,DAHL JAMES GOLD DUST CRK PLACER MINE,,,,,,02290,False,False,,,,,,10.0,"S23&26, T7N, R11E",65.4,-145.417,212221.0,,,,,,,,,,,,,,022900001002102
110381,,,,,,,,,,,110041925138.0,,,,,,,,0200,,,SEWARD SHIPS DRYDOCK,200 NASH RD,99664.0,SEWARD,KENAI PENINSULA BOROUGH,AK,02122,False,,,,,,,10.0,,60.08678000000001,-149.35237,311712.0,"[336611, 336611, 336611, 336611, 336611, 336611, 336611, 336611, 311712, 336611, 336611, 336611, 336611, 336611, 336611, 336611, 336611]",,,,,,,,,,,,,021220013002143
110382,,,,,,,,,,,110041977162.0,,,,,,,,0200,,STATIONARY,PETRO STAR VALDEZ RFNRY,,99686.0,VALDEZ,VALDEZ-CORDOVA CENSUS AREA,AK,02063,,,,,,,,10.0,,61.083809,-146.250842,324110.0,"[324110, 324110, 324110, 324110, 324110, 324110, 32411, 32411, 324110]",161.1,94.912,165.528,165.824,166.0,144.5,166.9,167.0,168.0,168.0,168.0,168.0,020630003003046
110383,,,,,,,,,,,110041981282.0,,,,,,,,0200,,STATIONARY,ANCHORAGE MUNICIPALITY SPRUCE PARK PROJECT,3400 E 84TH AVE,99507.0,ANCHORAGE,ANCHORAGE MUNICIPALITY,AK,02020,False,,,,,,,10.0,,61.14474000000001,-149.81926,23731.0,,,,,,,,,,,,,,020200026033002
110384,,,,,,,,,,,110042153889.0,,,,,,,,0200,,STATIONARY,PACIFIC ASPHALT PROD,801 E 100TH AVE,99515.0,ANCHORAGE,ANCHORAGE MUNICIPALITY,AK,02020,False,,,,,,,10.0,,61.13031,-149.86693,23731.0,,,,,,,,,,,,,,020200027121000
110385,,,,,,,,,,,110042365393.0,,,,,,,,,,STATIONARY,FRNTR DISCOVERER BLK 6764,,,,,,,False,False,,,,,,10.0,KARO AREA BLOCK 6864,,,211111.0,"[211111, 211111]",,,,,,,,,,,,,
110386,,,,,,,,,,,110042365669.0,,,,,,,,,,STATIONARY,GLACIER BAY FISHERIES F V GLACIER BAY USCG 600325,,,,,,,False,False,,,,,,10.0,,,,311712.0,,,,,,,,,,,,,,
110387,,,,,,,,,,,110042365712.0,,,,,,,,,,STATIONARY,GLACIER FISH F V AK OCN USCG 637856,,,,,,,False,True,,,,,,10.0,PREVIOUSLY AKG520306. COVERED UNDER THE AK OFFSHORE AND WA/OR OFFSHORE GPS.,,,311712.0,,,,,,,,,,,,,,
110388,,,,,,,,,,,110042365918.0,,,,,,,,,,STATIONARY,FSHNG COUNTY OF AK F V AK WARRIOR USCG 590350,,,,,,,False,False,,,,,,10.0,PREVIOUSLY AKG520327 8/11/2011  BMP CERTIFICATION RECEIVED WITH NOI VERIFIED DS,,,311712.0,,,,,,,,,,,,,,
110389,,,,,,,,,,,110042365972.0,,,,,,,,,,STATIONARY,F V AK VCTRY USCG 568752,,,,,,,False,False,,,,,,10.0,PREVIOUSLY AKG520376 8/11/2011  BMP CERTIFICATION RECEIVED WITH NOI VERIFIED DS,,,311712.0,,,,,,,,,,,,,,
110390,,,,,,,,,,,110042368103.0,,,,,,,,,,STATIONARY,F V AK SPIRIT USCG 554913,,,,,,,False,False,,,,,,10.0,PREVIOUSLY AKG520375 8/11/2011  BMP CERTIFICATION RECEIVED WITH NOI VERIFIED DS,,,311712.0,,,,,,,,,,,,,,
110391,,,,,,,,,,,110042368292.0,,,,,,,,,,STATIONARY,F V AK PNR USCG 555645,,,,,,,False,True,,,,,,10.0,PREVIOUSLY AKG520318 8/11/2011  BMP CERTIFICATION RECEIVED WITH NOI VERIFIED DS,,,311712.0,,,,,,,,,,,,,,
110392,,,,,,,,,,,110042368327.0,,,,,,,,,,STATIONARY,F V AK PATRIOT USCG 513392,,,,,,,False,True,,,,,,10.0,PREVIOUSLY AKG520320 8/11/2011  BMP CERTIFICATION RECEIVED WITH NOI VERIFIED DS,,,311712.0,,,,,,,,,,,,,,
110393,,,,,,,,,,,110042368452.0,,,,,,,,,,STATIONARY,F V AK JURIS USCG 569276,,,,,,,False,False,,,,,,10.0,PREVIOUSLY AKG520305 8/11/2011  BMP CERTIFICATION RECEIVED WITH NOI VERIFIED DS,,,311712.0,,,,,,,,,,,,,,
110394,,,,,,,,,,,110042368498.0,,,,,,,,,,STATIONARY,AKULURAK M V COURAGEOUS USCG 606117,,,,,,,False,True,,,,,,10.0,PREVIOUSLY AKG520122 8/11/2011  BMP CERTIFICATION RECEIVED WITH NOI VERIFIED DS,,,311712.0,,,,,,,,,,,,,,
110395,,,,,,,,,,,110042368513.0,,,,,,,,,,STATIONARY,ROMANZOF FSHNG M V BARANOF USCG 598508,,,,,,,False,False,,,,,,10.0,PREVIOUSLY AKG520123 8/11/2011  BMP CERTIFICATION RECEIVED WITH NOI VERIFIED DS,,,311712.0,,,,,,,,,,,,,,
110396,,,,,,,,,,,110042368531.0,,,,,,,,,,STATIONARY,ARCTIC STORM MGMT GRP C P ARCTIC STORM USCG 903511,,,,,,,False,False,,,,,,10.0,PREVIOUSLY AKG520214 8/11/2011  BMP CERTIFICATION RECEIVED WITH NOI VERIFIED DS,,,311712.0,,,,,,,,,,,,,,
110397,,,,,,,,,,,110042368737.0,,,,,,,,,,STATIONARY,ARCTIC FJORD C P ARCTIC FJORD USCG 940866,,,,,,,False,False,,,,,,10.0,PREVIOUSLY AKG520388 8/11/2011  BMP CERTIFICATION RECEIVED WITH NOI VERIFIED DS,,,311712.0,,,,,,,,,,,,,,
110398,,,,,,,,,,,110042369120.0,,,,,,,,,,STATIONARY,ALEUTIAN LDR FISHERIES F V JUDI B USCG 562772,,,,,,,False,True,,,,,,10.0,PREVIOUSLY AKG520307,,,311712.0,,,,,,,,,,,,,,
110399,,,,,,,,,,,110042369399.0,,,,,,,,,,STATIONARY,OHARA F T CONSTELLATION USCG 640364,,,,,,,False,True,,,,,,10.0,PREVIOUSLY AKG520325,,,311712.0,,,,,,,,,,,,,,
110400,,,,,,,,,,,110042369807.0,,,,,,,,,,STATIONARY,F V OCN PROWLER USCG 632751,,,,,,,False,True,,,,,,10.0,PREVIOUSLY AKG520284,,,311712.0,,,,,,,,,,,,,,
110401,,,,,,,,,,,110042369898.0,,,,,,,,,,STATIONARY,SHELFORDS BOAT C P ALEUTIAN LADY USCG 504762,,,,,,,False,True,,,,,,10.0,PREVIOUSLY AKG520308,,,311712.0,,,,,,,,,,,,,,
110402,,,,,,,,,,,110042369914.0,,,,,,,,,,STATIONARY,GAS LLC M V GLDN AK USCG 651041,,,,,,,False,True,,,,,,10.0,PREVIOUSLY AKG520094 8/11/2011  BMP CERTIFICATION RECEIVED WITH NOI VERIFIED DS,,,311712.0,,,,,,,,,,,,,,
110403,,,,,,,,,,,110042369932.0,,,,,,,,,,STATIONARY,PHOENIX PRCSR PRTNRSHP S S OCN PHOENIX USCG 296779,,,,,,,False,True,,,,,,10.0,PREVIOUSLY AKG520328. COVERED UNDER THE AK OFFSHORE AND WA/OR OFFSHORE GPS.,,,311712.0,,,,,,,,,,,,,,
110404,,,,,,,,,,,110042370920.0,,,,,,,,0200,,STATIONARY,AMER SEAFOODS F T AMER DYNASTY USCG 951307,,,,,,02016,False,False,,,,,,10.0,PREVIOUSLY AKG520310. COVERED UNDER THE AK OFFSHORE AND WA/OR OFFSHORE GPS.,53.904604000000006,-166.510355,311712.0,,,,,,,,,,,,,,020160002001020
110405,,,,,,,,,,,110042370975.0,,,,,,,,,,STATIONARY,AMER SEAFOODS F T OCN ROVER USCG 552100,,,,,,,False,False,,,,,,10.0,PREVIOUSLY AKG520296. COVERED UNDER THE AK OFFSHORE AND WA/OR OFFSHORE GPS.,,,114111.0,,,,,,,,,,,,,,
110406,,,,,,,,,,,110042371117.0,,,,,,,,,,STATIONARY,CSTL VILLAGES POLLOCK F T NTHRN HAWK USCG 643771,,,,,,,False,True,,,,,,10.0,"NOI  07/25/2012 KEN TIPPETT, MANAGER.  NOI  05/14/2012 BILL STOKES GEN MANAGER  UPDATED PROJECTED MAXIMUM QUANTITY IN LBS OF PROCESSED WASTE SOLIDS  PREVIOUSLY AKG520326 - TRANSFER OF OWNERSHIP FROM NORTHERN HAWK LLC TO COASTAL VILLAGES POLLOCK LLC 12/16",,,311712.0,,,,,,,,,,,,,,
110407,,,,,,,,,,,110042371153.0,,,,,,,,,,STATIONARY,NTHRN EGL F T NTHRN EGL USCG 506694,,,,,,,False,False,,,,,,10.0,PREVIOUSLY AKG520238. COVERED UNDER THE AK OFFSHORE AND WA/OR OFFSHORE GPS.,,,311712.0,,,,,,,,,,,,,,
110408,,,,,,,,,,,110042371171.0,,,,,,,,,,STATIONARY,AMER SEAFOODS F T HGLND LIGHT USCG 277044,,,,,,,False,False,,,,,,10.0,PREVIOUSLY AKG520406,,,114111.0,,,,,,,,,,,,,,
110409,,,,,,,,,,,110042371199.0,,,,,,,,0200,,STATIONARY,AMER SEAFOODS KATIE ANN PRCSG VESSEL,,,,,,02016,False,False,,,,,,10.0,PREVIOUSLY AKG520086,51.916799,-177.8945,114111.0,[311712],,,,,,,,,,,,,020160001001182
110410,,,,,,,,,,,110042371233.0,,,,,,,,,,STATIONARY,F V FRNTR EXPLORER USCG 975015,,,,,,,False,True,,,,,,10.0,PREVIOUSLY AKG520418,,,311712.0,,,,,,,,,,,,,,
110411,,,,,,,,,,,110042371297.0,,,,,,,,,,STATIONARY,CLPPR SEAFOODS F V CLPPR EXPRSS USCG 236979,,,,,,,False,True,,,,,,10.0,PREVIOUSLY AKG520450,,,311712.0,,,,,,,,,,,,,,
110412,,,,,,,,,,,110042372599.0,,,,,,,,,,STATIONARY,UNTD STATES SEAFOODS F V VAERDAL USCG 611225,,,,,,,False,False,,,,,,10.0,"05/16/2012 TRANSFER OF PERMIT RESPONSIBILITY FROM JUBILEE FISHERIES TO UNITED STATES SEAFOODS,LLC  PREVIOUSLY AKG520207",,,311712.0,,,,,,,,,,,,,,
110413,,,,,,,,,,,110042372606.0,,,,,,,,,,STATIONARY,FISHERMANS FNST F V AMERICAS FNST USCG 1276760,,,,,,,False,False,,,,,,10.0,PREVIOUSLY AKG520218,,,311712.0,[311712],,,,,,,,,,,,,
110414,,,,,,,,,,,110042373491.0,,,,,,,,,,STATIONARY,SANKO FISHERIES F V ALASKAN ENTRPRS USCG 595760,,,,,,,False,True,,,,,,10.0,PREVIOUSLY AKG520219,,,311712.0,,,,,,,,,,,,,,
110415,,,,,,,,,,,110042373954.0,,,,,,,,,,STATIONARY,F V STARBOUND USCG 944685,,,,,,,False,False,,,,,,10.0,PREVIOUSLY AKG520257 8/11/2011  BMP CERTIFICATION RECEIVED WITH NOI VERIFIED DS. COVERED UNDER AK OFFSHORE AND WA/OR OFFSHORE.,,,311712.0,,,,,,,,,,,,,,
110416,,,,,,,,,,,110042374524.0,,,,,,,,,,STATIONARY,F V BLUE ATTU USCG 624429,,,,,,,False,True,,,,,,10.0,PREVIOUSLY AKG520529,,,311712.0,,,,,,,,,,,,,,
110417,,,,,,,,,,,110042374784.0,,,,,,,,,,STATIONARY,BLUE NORTH FISHERIES F V BLUE STAR USCG 250464,,,,,,,False,True,,,,,,10.0,PREVIOUSLY AKG520209,,,311712.0,,,,,,,,,,,,,,
110418,,,,,,,,,,,110042374908.0,,,,,,,,,,STATIONARY,BLUE BALLAD BLUE NORTH FISHERIES F V BLUE BALLARD USCG 974507,,,,,,,False,False,,,,,,10.0,NEW,,,311712.0,[311712],,,,,,,,,,,,,
110419,,,,,,,,,,,110042374935.0,,,,,,,,,,STATIONARY,BLUE NORTH FISHERIES F V BLUE ACE USCG 569573,,,,,,,False,True,,,,,,10.0,PREVIOUSLY AKG520451,,,311712.0,,,,,,,,,,,,,,
110420,,,,,,,,,,,110042374944.0,,,,,,,,,,STATIONARY,BLUE NORTH FISHERIES F V BLUE PEARL USCG 521168,,,,,,,False,True,,,,,,10.0,NEW,,,311712.0,,,,,,,,,,,,,,
110421,,,,,,,,,,,110042374953.0,,,,,,,,,,STATIONARY,F V BLUE GADUS USCG 580852,,,,,,,False,True,,,,,,10.0,PREVIOUSLY AKG520532,,,311712.0,,,,,,,,,,,,,,
110422,,,,,,,,,,,110042374980.0,,,,,,,,,,STATIONARY,BLUE NORTH FISHERIES BLUE NORTH USCG 604676,,,,,,,False,True,,,,,,10.0,PREVIOUSLY AKG520458,,,311712.0,,,,,,,,,,,,,,
110423,,,,,,,,,,,110042375006.0,,,,,,,,,,STATIONARY,BLUE NORTH FISHERIES F V BLUE PAC USCG 569927,,,,,,,False,False,,,,,,10.0,PREVIOUSLY AKG520449,,,311712.0,,,,,,,,,,,,,,
110424,,,,,,,,,,,110042402566.0,,,,,,,,0200,,STATIONARY,CCI IND SVC,,99734.0,PRUDHOE BAY,NORTH SLOPE BOROUGH,AK,02185,False,,,,,,,10.0,,,,213112.0,,,,,,,,,,,,,,
110425,,,,,,,,,,,110043261706.0,,,,,,,,0200,,STATIONARY,MINEKIME WALKER FORK MINE SITE,,99780.0,TOK,SOUTHEAST FAIRBANKS CENSUS AREA,AK,02240,False,True,,,,,,10.0,"S2-4, T26N, R22E",,,212210.0,,,,,,,,,,,,,,
110426,,,,,,,,,,,110043264311.0,,,,,,,,0200,,STATIONARY,HILCORP AK GPP SUPPLEMENTAL DEV DRILL,,99682.0,TYONEK,KENAI PENINSULA BOROUGH,AK,02122,False,False,,,,,,10.0,"JIM MOODY, DUDLEY BENESCH, BILL DUNLEAVY, STEVE HERSCHBACH, GEORGE WHITE, GARY COX",60.95760300000001,-151.333698,211111.0,,,,,,,,,,,,,,021220001001084
110427,,,,,,,,,,,110043265178.0,,,,,,,,,,STATIONARY,CSTL VILLAGES LONGLINE F V FLICKA USCG 669492,,,,,,,False,False,,,,,,10.0,REF:AKG520338,,,311712.0,,,,,,,,,,,,,,
110428,,,,,,,,,,,110043428065.0,,,,,,,,0200,,STATIONARY,SHL OFFSHORE DRILL CONICAL,3601 C ST,99503.0,ANCHORAGE,ANCHORAGE MUNICIPALITY,AK,02020,False,False,,,,,,10.0,,61.18744,-149.8866,211111.0,,,,,,,,,,,,,,020200019004020
110429,,,,,,,,,,,110043489533.0,,,,,,,,0200,,STATIONARY,EXXON MOBIL DUCK ISLE MINE SITE,,99734.0,PRUDHOE BAY,NORTH SLOPE BOROUGH,AK,02185,False,False,,,,,,10.0,,70.244139,-148.205566,211111.0,[211111],,,,,,,,,,,,,021850003001117
110430,,,,,,,,,,,110043491717.0,,,,,,,,,,STATIONARY,US SEAFOODS F T LEGACY USCG 664882,,,,,,,False,False,,,,,,10.0,REFERENCE AKG520078,,,311712.0,,,,,,,,,,,,,,
110431,,,,,,,,,,,110043491726.0,,,,,,,,,,STATIONARY,US SEAFOODS F T OCN AK USCG 623210,,,,,,,False,True,,,,,,10.0,REFERENCE AKG520461,,,311712.0,[311712],,,,,,,,,,,,,
110432,,,,,,,,,,,110043491735.0,,,,,,,,,,STATIONARY,UNTD STATES SEAFOODS F T SEAFREEZE AK USCG 517242,,,,,,,False,False,,,,,,10.0,REFERENCE AKG5200114,,,311712.0,,,,,,,,,,,,,,
110433,,,,,,,,,,,110043492967.0,,,,,,,,0200,,STATIONARY,NABORS AK DRILL,5801 SILVERADO WAY,99518.0,ANCHORAGE,ANCHORAGE MUNICIPALITY,AK,02020,False,,,,,,,10.0,,61.16828,-149.88861,21111.0,[211111],,,,,,,,,,,,,020200025012013
110434,,,,,,,,,,,110043510803.0,,,,,,,,0200,,STATIONARY,CONOCOPHILLIPS AK CD1 19A PLUG MITT MITIA,700 G ST,99501.0,ANCHORAGE,ANCHORAGE MUNICIPALITY,AK,02020,False,True,,,,,,10.0,,61.21521,-149.89552,211111.0,"[211111, 211111]",,,,,,,,,,,,,020200011001056
110435,,,,,,,,,,,110043510812.0,,,,,,,,0200,,STATIONARY,COLASKA DBA SECON ASTEC 200 SPR 6 DRUM MIX ASPHLT PL,5772 CONCRETE WAY,99801.0,JUNEAU,JUNEAU CITY AND BOROUGH,AK,02198,False,False,,,,,,10.0,,55.120011,-131.555722,237310.0,[237310],,,,,,,,,,,,,021989401003058
110436,,,,,,,,,,,110043532923.0,,,,,,,,0200,,STATIONARY,AKUTAN ARPRT DESIGN BUILD,,99553.0,AKUTAN,ALEUTIANS EAST BOROUGH,AK,02013,False,,,,,,,10.0,,54.146425,-165.60394,23731.0,,,,,,,,,,,,,,020130001001194
110437,,,,,,,,,,,110043652035.0,,,,,,,,0200,,STATIONARY,PRO WEST II,5461 E MAYFLOWER LN,99654.0,WASILLA,MATANUSKA-SUSITNA BOROUGH,AK,02170,False,,,,,,,10.0,,61.58546,-149.31248,23799.0,[23731],,,,,,,,,,,,,021700010041036
110438,,,,,,,,,,,110043696612.0,,,,,,,,0200,,POTENTIALLY CONTAMINATED SITE,USDOI BLM KOLMAKOF MINE,,99557.0,ANIAK,BETHEL CENSUS AREA,AK,02050,False,,,,,,,10.0,,,,212299.0,,,,,,,,,,,,,,
110439,,,,,,,,,,,110043728703.0,,,,,,,,0200,,STATIONARY,RAYSON OFFSHORE DREDGING,1000,99762.0,NOME,NOME CENSUS AREA,AK,02180,False,,,,,,,10.0,,,,212221.0,,,,,,,,,,,,,,
110440,,,,,,,,,,,110043732459.0,,,,,,,,,,STATIONARY,UNTD STATES SEAFOODS F T ALLNCE USCG 622750,,,,,,,False,False,,,,,,10.0,,,,311712.0,,,,,,,,,,,,,,
