,SCC,last_edited_date,activity_value_required?,code_description,data_category,date_created,ert_valid,history,last_inventory_year,last_updated_date,map_to,option_group,option_set,scc_level_one,scc_level_two,scc_level_three,scc_level_four,sector,short_name,status,tier_1_code,tier_1_description,tier_2_code,tier_2_description,tier_3_code,tier_3_description,usage_notes,Unnamed:_27,unit_type,fuel_type
7232,30890023,"Oct 29, 2020 10:27:28 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Rubber and Miscellaneous Plastics Products,Fuel Fired Equipment,Natural Gas: Flares,Industrial Processes - NEC,MiscRubr&PlasticProd FuelFiredEquip NatGasFlares,Active,2.0,Fuel Comb. Industrial,3.0,Gas,1.0,Natural,,,Flares,Natural Gas
7286,30901201,"Oct 29, 2020 10:27:29 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Fabricated Metal Products,Precious Metals Recovery,Reclamation Furnace,Industrial Processes - NEC,MetalProd PreciousMetalsRecvry ReclamatnFurn,Active,7.0,Other Industrial Processes,6.0,Machinery Products,99.0,Other,,,Reclamation Furnace,
7287,30901202,"Oct 29, 2020 10:27:29 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Fabricated Metal Products,Precious Metals Recovery,Crucible Furnace,Industrial Processes - NEC,MetalProd PreciousMetalsRecvry CrucibleFurn,Active,7.0,Other Industrial Processes,6.0,Machinery Products,99.0,Other,,,Crucible Furnace,
7303,30902501,"Oct 29, 2020 10:27:29 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Fabricated Metal Products,Drum Cleaning/Reclamation,Drum Burning Furnace,Industrial Processes - NEC,MetalProd DrumCleangReclamtn DrumBurningFurn,Active,7.0,Other Industrial Processes,6.0,Machinery Products,99.0,Other,,,Drum Burning Furnace,
7311,30903901,"Jul 29, 2021 8:57:27 PM",No,,Point,9/28/2000,Yes,,,10/29/2020,,,,Industrial Processes,Fabricated Metal Products,Powder Metallurgy Part Manufacturing (NAICS 332117),Electric Sinter Oven Vents,Industrial Processes - NEC,MetalProd PowderMetallurgyPartManf SeeSCCLev4,Active,7.0,Other Industrial Processes,6.0,Machinery Products,99.0,Other,,,Electric Sinter Oven Vents,
7312,30903902,"Jul 29, 2021 8:57:27 PM",No,,Point,9/28/2000,Yes,,,10/29/2020,,,,Industrial Processes,Fabricated Metal Products,Powder Metallurgy Part Manufacturing (NAICS 332117),Electric Sinter Oven Gas Burners,Industrial Processes - NEC,MetalProd PowderMetallurgyPartManf SeeSCCLev4,Active,7.0,Other Industrial Processes,6.0,Machinery Products,99.0,Other,,,Electric Sinter Oven Gas Burners,
7386,30990001,"Oct 29, 2020 10:27:30 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Fabricated Metal Products,Fuel Fired Equipment,Distillate Oil (No. 2): Process Heaters,Industrial Processes - NEC,MetalProd FuelFiredEquip DistOilNo.2ProcHtr,Active,2.0,Fuel Comb. Industrial,2.0,Oil,2.0,Distillate,,,Process Heaters,Distillate Oil (No. 2)
7387,30990002,"Oct 29, 2020 10:27:30 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Fabricated Metal Products,Fuel Fired Equipment,Residual Oil: Process Heaters,Industrial Processes - NEC,MetalProd FuelFiredEquip ResidOilProcHeaters,Active,2.0,Fuel Comb. Industrial,2.0,Oil,1.0,Residual,,,Process Heaters,Residual Oil
7388,30990003,"Oct 29, 2020 10:27:30 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Fabricated Metal Products,Fuel Fired Equipment,Natural Gas: Process Heaters,Industrial Processes - NEC,MetalProd FuelFiredEquip NatGasProcHeaters,Active,2.0,Fuel Comb. Industrial,3.0,Gas,1.0,Natural,,,Process Heaters,Natural Gas
7389,30990011,"Oct 29, 2020 10:27:30 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Fabricated Metal Products,Fuel Fired Equipment,Distillate Oil (No. 2): Incinerators,Industrial Processes - NEC,MetalProd FuelFiredEquip DistOilNo.2Incins,Active,2.0,Fuel Comb. Industrial,2.0,Oil,2.0,Distillate,,,Incinerators,Distillate Oil (No. 2)
7390,30990012,"Oct 29, 2020 10:27:30 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Fabricated Metal Products,Fuel Fired Equipment,Residual Oil: Incinerators,Industrial Processes - NEC,MetalProd FuelFiredEquip ResidOilIncins,Active,2.0,Fuel Comb. Industrial,2.0,Oil,1.0,Residual,,,Incinerators,Residual Oil
7391,30990013,"Oct 29, 2020 10:27:30 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Fabricated Metal Products,Fuel Fired Equipment,Natural Gas: Incinerators,Industrial Processes - NEC,MetalProd FuelFiredEquip NatGasIncins,Active,2.0,Fuel Comb. Industrial,3.0,Gas,1.0,Natural,,,Incinerators,Natural Gas
7392,30990023,"Oct 29, 2020 10:27:30 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Fabricated Metal Products,Fuel Fired Equipment,Natural Gas: Flares,Industrial Processes - NEC,MetalProd FuelFiredEquip NatGasFlares,Active,2.0,Fuel Comb. Industrial,3.0,Gas,1.0,Natural,,,Flares,Natural Gas
7427,31000160,"Oct 29, 2020 10:27:30 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Oil and Gas Production,Crude Oil Production,Flares,Industrial Processes - Oil & Gas Production,O&G Prod CrudeOilProd Flares,Active,6.0,Petroleum & Related Industries,1.0,Oil & Gas Production,99.0,Other,,,Flares,
7433,31000205,"Oct 29, 2020 10:27:30 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Oil and Gas Production,Natural Gas Production,Flares,Industrial Processes - Oil & Gas Production,O&G Prod NatGasProd Flares,Active,2.0,Fuel Comb. Industrial,3.0,Gas,1.0,Natural,,,Flares,
7437,31000209,"Oct 29, 2020 10:27:30 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Oil and Gas Production,Natural Gas Production,Incinerators Burning Waste Gas or Augmented Waste Gas,Industrial Processes - Oil & Gas Production,O&G Prod NatGasProd SeeSCCLev4,Active,6.0,Petroleum & Related Industries,1.0,Oil & Gas Production,99.0,Other,,,Incinerators Burning Waste Gas or Augmented Waste Gas,
7443,31000215,"Oct 29, 2020 10:27:30 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Oil and Gas Production,Natural Gas Production,Flares Combusting Gases > 1000 BTU/scf,Industrial Processes - Oil & Gas Production,O&G Prod NatGasProd SeeSCCLev4,Active,2.0,Fuel Comb. Industrial,3.0,Gas,1.0,Natural,,,Flares Combusting Gases > 1000 BTU/scf,
7444,31000216,"Oct 29, 2020 10:27:30 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Oil and Gas Production,Natural Gas Production,Flares Combusting Gases <1000 BTU/scf,Industrial Processes - Oil & Gas Production,O&G Prod NatGasProd SeeSCCLev4,Active,2.0,Fuel Comb. Industrial,3.0,Gas,1.0,Natural,,,Flares Combusting Gases <1000 BTU/scf,
7490,31000411,"Oct 29, 2020 10:27:31 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Oil and Gas Production,Process Heaters,Distillate Oil (No. 2): Steam Generators,Industrial Processes - Oil & Gas Production,O&G Prod ProcHeaters DistOilNo.2SteamGenerators,Active,2.0,Fuel Comb. Industrial,2.0,Oil,2.0,Distillate,,,Distillate Oil (No. 2): Steam Generators,
7491,31000412,"Oct 29, 2020 10:27:31 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Oil and Gas Production,Process Heaters,Residual Oil: Steam Generators,Industrial Processes - Oil & Gas Production,O&G Prod ProcHeaters ResidOilSteamGenerators,Active,2.0,Fuel Comb. Industrial,2.0,Oil,1.0,Residual,,,Residual Oil: Steam Generators,
7492,31000413,"Oct 29, 2020 10:27:31 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Oil and Gas Production,Process Heaters,Crude Oil: Steam Generators,Industrial Processes - Oil & Gas Production,O&G Prod ProcHeaters CrudeOilSteamGenerators,Active,2.0,Fuel Comb. Industrial,2.0,Oil,1.0,Residual,,,Crude Oil: Steam Generators,
7493,31000414,"Oct 29, 2020 10:27:31 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Oil and Gas Production,Process Heaters,Natural Gas: Steam Generators,Industrial Processes - Oil & Gas Production,O&G Prod ProcHeaters NatGasSteamGenerators,Active,2.0,Fuel Comb. Industrial,3.0,Gas,1.0,Natural,,,Natural Gas: Steam Generators,
7494,31000415,"Oct 29, 2020 10:27:31 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Oil and Gas Production,Process Heaters,Process Gas: Steam Generators,Industrial Processes - Oil & Gas Production,O&G Prod ProcHeaters ProcGasSteamGenerators,Active,2.0,Fuel Comb. Industrial,3.0,Gas,2.0,Process,,,Process Gas: Steam Generators,
7540,31307001,"Oct 29, 2020 10:27:31 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Electrical Equipment,Electrical Windings Reclamation,Single Chamber Incinerator/Oven,Industrial Processes - NEC,ElecEquip WindingsReclamtn SingleChamberIncin/Oven,Active,10.0,Waste Disposal & Recycling,1.0,Incineration,3.0,Industrial,,,Single Chamber Incinerator/Oven,
7541,31307002,"Oct 29, 2020 10:27:31 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Electrical Equipment,Electrical Windings Reclamation,Multiple Chamber Incinerator/Oven,Industrial Processes - NEC,ElecEquip WindingsReclamtn MultChamberIncin/Oven,Active,10.0,Waste Disposal & Recycling,1.0,Incineration,3.0,Industrial,,,Multiple Chamber Incinerator/Oven,
7553,31401001,"Oct 29, 2020 10:27:31 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Transportation Equipment,Brake Shoe Debonding,Single Chamber Incinerator,Industrial Processes - NEC,TransptnEquip BrakeShoeDebonding SeeSCCLev4,Active,10.0,Waste Disposal & Recycling,1.0,Incineration,3.0,Industrial,,,Single Chamber Incinerator,
7554,31401002,"Oct 29, 2020 10:27:31 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Transportation Equipment,Brake Shoe Debonding,Multiple Chamber Incinerator,Industrial Processes - NEC,TransptnEquip BrakeShoeDebonding MultChamberIncin,Active,10.0,Waste Disposal & Recycling,1.0,Incineration,3.0,Industrial,,,Multiple Chamber Incinerator,
7596,31502004,"Jul 29, 2021 8:57:27 PM",No,,Point,9/28/2000,Yes,,,10/29/2020,,,,Industrial Processes,Photo Equip/Health Care/Labs/Air Condit/SwimPools,Health Care,Sterilization - Steam Autoclaving,Industrial Processes - NEC,Various HealthCare Sterilization-SteamAutoclaving,Active,14.0,Miscellaneous,5.0,Health Services,99.0,Other,,,Sterilization - Steam Autoclaving,
7637,31615003,"Jul 29, 2021 8:57:27 PM",No,,Point,9/28/2000,Yes,,,10/29/2020,,,,Industrial Processes,Photographic Film Manufacturing,Support Activities - Separation Processes,Distillation Operations,Industrial Processes - NEC,PhotoFilmManuf SupportSeparationProces SeeSCCLev4,Active,7.0,Other Industrial Processes,99.0,Miscellaneous Industrial Processes,99.0,Other,,,Distillation Operations,
7648,31801001,"Jul 31, 2021 10:17:11 AM",No,,Point,11/14/2019,Yes,,,10/29/2020,,,,Industrial Processes,Electric Generation,Geysers/Geothermal,Steam Turbine,Industrial Processes - NEC,EGU Geysers/Geothermal SteamTurbine,Active,7.0,Other Industrial Processes,99.0,Miscellaneous Industrial Processes,99.0,Other,,,Steam Turbine,
7649,31801010,"Jul 31, 2021 10:17:11 AM",No,,Point,11/14/2019,Yes,,,10/29/2020,,,,Industrial Processes,Electric Generation,Geysers/Geothermal,Well Drilling: Steam Emissions,Industrial Processes - NEC,EGU Geysers/Geothermal WellDrillingSteamEmis,Active,7.0,Other Industrial Processes,99.0,Miscellaneous Industrial Processes,99.0,Other,,,Well Drilling: Steam Emissions,
7698,39000189,"Sep 30, 2017 3:52:06 AM",No,,Point,,Yes,,2002.0,3/20/2012,39000199,,,Industrial Processes,In-process Fuel Use,Anthracite Coal,General,Industrial Processes - NEC,,Retired,2.0,Fuel Comb. Industrial,1.0,Coal,3.0,Anthracite & Lignite,,,General,Anthracite Coal
7699,39000199,"Oct 29, 2020 10:27:33 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,In-process Fuel Use,Anthracite Coal,General,Industrial Processes - NEC,In-ProcFuel AnthCoal General,Active,2.0,Fuel Comb. Industrial,1.0,Coal,3.0,Anthracite & Lignite,,,General,Anthracite Coal
7700,39000201,"Oct 29, 2020 10:27:33 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,In-process Fuel Use,Bituminous Coal,Cement Kiln/Dryer,Industrial Processes - NEC,In-ProcFuel BitCoal CementKiln/Dryr,Active,2.0,Fuel Comb. Industrial,1.0,Coal,1.0,Bituminous,,,Cement Kiln/Dryer,Bituminous Coal
7701,39000203,"Oct 29, 2020 10:27:33 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,In-process Fuel Use,Bituminous Coal,Lime Kiln (Bituminous),Industrial Processes - NEC,In-ProcFuel BitCoal LimeKilnBituminous,Active,2.0,Fuel Comb. Industrial,1.0,Coal,1.0,Bituminous,,,Lime Kiln (Bituminous),Bituminous Coal
7702,39000288,"Oct 29, 2020 10:27:33 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,In-process Fuel Use,Bituminous Coal,General (Subbituminous),Industrial Processes - NEC,In-ProcFuel BitCoal GeneralSubbituminous,Active,2.0,Fuel Comb. Industrial,1.0,Coal,2.0,Subbituminous,,,General (Subbituminous),Bituminous Coal
7703,39000289,"Oct 29, 2020 10:27:33 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,In-process Fuel Use,Bituminous Coal,General (Bituminous),Industrial Processes - NEC,In-ProcFuel BitCoal GeneralBituminous,Active,2.0,Fuel Comb. Industrial,1.0,Coal,1.0,Bituminous,,,General (Bituminous),Bituminous Coal
7704,39000299,"Sep 30, 2017 3:52:06 AM",No,,Point,,Yes,,2002.0,3/20/2012,39000289,,,Industrial Processes,In-process Fuel Use,Bituminous Coal,General (Bituminous),Industrial Processes - NEC,,Retired,2.0,Fuel Comb. Industrial,1.0,Coal,1.0,Bituminous,,,General (Bituminous),Bituminous Coal
7705,39000389,"Sep 30, 2017 3:52:07 AM",No,,Point,,Yes,,2002.0,3/20/2012,39000399,,,Industrial Processes,In-process Fuel Use,Lignite,General,Industrial Processes - NEC,,Retired,2.0,Fuel Comb. Industrial,1.0,Coal,3.0,Anthracite & Lignite,,,General,Lignite
7706,39000399,"Oct 29, 2020 10:27:33 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,In-process Fuel Use,Lignite,General,Industrial Processes - NEC,In-ProcFuel Lignite General,Active,2.0,Fuel Comb. Industrial,1.0,Coal,3.0,Anthracite & Lignite,,,General,Lignite
7707,39000402,"Oct 29, 2020 10:27:33 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,In-process Fuel Use,Residual Oil,Cement Kiln/Dryer,Industrial Processes - NEC,In-ProcFuel ResidualOil CementKiln/Dryr,Active,2.0,Fuel Comb. Industrial,2.0,Oil,1.0,Residual,,,Cement Kiln/Dryer,Residual Oil
7708,39000403,"Oct 29, 2020 10:27:33 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,In-process Fuel Use,Residual Oil,Lime Kiln,Industrial Processes - NEC,In-ProcFuel ResidualOil LimeKiln,Active,2.0,Fuel Comb. Industrial,2.0,Oil,1.0,Residual,,,Lime Kiln,Residual Oil
7709,39000489,"Sep 30, 2017 3:52:07 AM",No,,Point,,Yes,,2002.0,3/20/2012,39000499,,,Industrial Processes,In-process Fuel Use,Residual Oil,General,Industrial Processes - NEC,,Retired,2.0,Fuel Comb. Industrial,2.0,Oil,1.0,Residual,,,General,Residual Oil
7710,39000499,"Oct 29, 2020 10:27:33 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,In-process Fuel Use,Residual Oil,General,Industrial Processes - NEC,In-ProcFuel ResidualOil General,Active,2.0,Fuel Comb. Industrial,2.0,Oil,1.0,Residual,,,General,Residual Oil
7711,39000501,"Oct 29, 2020 10:27:33 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,In-process Fuel Use,Distillate Oil,Asphalt Dryer,Industrial Processes - NEC,In-ProcFuel DistOil AsphaltDryr,Active,2.0,Fuel Comb. Industrial,2.0,Oil,2.0,Distillate,,,Asphalt Dryer,Distillate Oil
7712,39000502,"Oct 29, 2020 10:27:33 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,In-process Fuel Use,Distillate Oil,Cement Kiln/Dryer,Industrial Processes - NEC,In-ProcFuel DistOil CementKiln/Dryr,Active,2.0,Fuel Comb. Industrial,2.0,Oil,2.0,Distillate,,,Cement Kiln/Dryer,Distillate Oil
7713,39000503,"Oct 29, 2020 10:27:33 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,In-process Fuel Use,Distillate Oil,Lime Kiln,Industrial Processes - NEC,In-ProcFuel DistOil LimeKiln,Active,2.0,Fuel Comb. Industrial,2.0,Oil,2.0,Distillate,,,Lime Kiln,Distillate Oil
7714,39000589,"Sep 30, 2017 3:52:07 AM",No,,Point,,Yes,,2002.0,3/20/2012,39000599,,,Industrial Processes,In-process Fuel Use,Distillate Oil,General,Industrial Processes - NEC,,Retired,2.0,Fuel Comb. Industrial,2.0,Oil,2.0,Distillate,,,General,Distillate Oil
7715,39000598,"Oct 29, 2020 10:27:33 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,In-process Fuel Use,Distillate Oil,Grade 4 Oil: General,Industrial Processes - NEC,In-ProcFuel DistOil Grade4OilGeneral,Active,2.0,Fuel Comb. Industrial,2.0,Oil,2.0,Distillate,,,Grade 4 Oil: General,Distillate Oil
7716,39000599,"Oct 29, 2020 10:27:33 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,In-process Fuel Use,Distillate Oil,General,Industrial Processes - NEC,In-ProcFuel DistOil General,Active,2.0,Fuel Comb. Industrial,2.0,Oil,2.0,Distillate,,,General,Distillate Oil
7717,39000602,"Oct 29, 2020 10:27:33 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,In-process Fuel Use,Natural Gas,Cement Kiln/Dryer,Industrial Processes - NEC,In-ProcFuel NatGas CementKiln/Dryr,Active,2.0,Fuel Comb. Industrial,3.0,Gas,1.0,Natural,,,Cement Kiln/Dryer,Natural Gas
7718,39000603,"Oct 29, 2020 10:27:33 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,In-process Fuel Use,Natural Gas,Lime Kiln,Industrial Processes - NEC,In-ProcFuel NatGas LimeKiln,Active,2.0,Fuel Comb. Industrial,3.0,Gas,1.0,Natural,,,Lime Kiln,Natural Gas
7719,39000605,"Oct 29, 2020 10:27:33 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,In-process Fuel Use,Natural Gas,Metal Melting,Industrial Processes - NEC,In-ProcFuel NatGas MetalMelting,Active,2.0,Fuel Comb. Industrial,3.0,Gas,1.0,Natural,,,Metal Melting,Natural Gas
7720,39000689,"Sep 30, 2017 3:52:07 AM",No,,Point,,Yes,,2002.0,3/20/2012,39000699,,,Industrial Processes,In-process Fuel Use,Natural Gas,General,Industrial Processes - NEC,,Retired,2.0,Fuel Comb. Industrial,3.0,Gas,1.0,Natural,,,General,Natural Gas
7721,39000699,"Oct 29, 2020 10:27:33 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,In-process Fuel Use,Natural Gas,General,Industrial Processes - NEC,In-ProcFuel NatGas General,Active,2.0,Fuel Comb. Industrial,3.0,Gas,1.0,Natural,,,General,Natural Gas
7722,39000701,"Oct 29, 2020 10:27:33 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,In-process Fuel Use,Process Gas,Coke Oven or Blast Furnace,Industrial Processes - NEC,In-ProcFuel ProcGas CokeOvenorBlastFurn,Active,2.0,Fuel Comb. Industrial,3.0,Gas,2.0,Process,,,Coke Oven or Blast Furnace,Process Gas
7723,39000702,"Oct 29, 2020 10:27:33 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,In-process Fuel Use,Process Gas,Coke Oven Gas,Industrial Processes - NEC,In-ProcFuel ProcGas CokeOvenGas,Active,2.0,Fuel Comb. Industrial,3.0,Gas,2.0,Process,,,Coke Oven Gas,Process Gas
7724,39000788,"Sep 30, 2017 3:52:07 AM",No,,Point,,Yes,,2005.0,3/20/2012,39000797,,,Industrial Processes,In-process Fuel Use,Process Gas,General,Industrial Processes - NEC,,Retired,2.0,Fuel Comb. Industrial,3.0,Gas,2.0,Process,,,General,Process Gas
7725,39000789,"Sep 30, 2017 3:52:07 AM",No,,Point,,Yes,,2005.0,3/20/2012,39000702,,,Industrial Processes,In-process Fuel Use,Process Gas,Coke Oven Gas,Industrial Processes - NEC,,Retired,2.0,Fuel Comb. Industrial,3.0,Gas,2.0,Process,,,Coke Oven Gas,Process Gas
7726,39000797,"Oct 29, 2020 10:27:33 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,In-process Fuel Use,Process Gas,General,Industrial Processes - NEC,In-ProcFuel ProcGas General,Active,2.0,Fuel Comb. Industrial,3.0,Gas,2.0,Process,,,General,Process Gas
7727,39000798,"Sep 30, 2017 3:52:07 AM",No,,Point,,Yes,,2005.0,3/20/2012,39000797,,,Industrial Processes,In-process Fuel Use,Process Gas,General,Industrial Processes - NEC,,Retired,2.0,Fuel Comb. Industrial,3.0,Gas,2.0,Process,,,General,Process Gas
7728,39000799,"Sep 30, 2017 3:52:07 AM",No,,Point,,Yes,,2005.0,3/20/2012,39000797,,,Industrial Processes,In-process Fuel Use,Process Gas,General,Industrial Processes - NEC,,Retired,2.0,Fuel Comb. Industrial,3.0,Gas,2.0,Process,,,General,Process Gas
7729,39000801,"Oct 29, 2020 10:27:33 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,In-process Fuel Use,Coke,Mineral Wool Fuel,Industrial Processes - NEC,In-ProcFuel Coke MineralWoolFuel,Active,2.0,Fuel Comb. Industrial,4.0,Other,99.0,Other,,,Mineral Wool Fuel,Coke
7730,39000889,"Oct 29, 2020 10:27:33 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,In-process Fuel Use,Coke,General,Industrial Processes - NEC,In-ProcFuel Coke General,Active,2.0,Fuel Comb. Industrial,4.0,Other,1.0,Wood/Bark Waste,,,General,Coke
7731,39000899,"Oct 29, 2020 10:27:33 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,In-process Fuel Use,Coke,General: Coke,Industrial Processes - NEC,In-ProcFuel Coke GeneralCoke,Active,2.0,Fuel Comb. Industrial,4.0,Other,99.0,Other,,,General: Coke,Coke
7732,39000988,"Jul 31, 2021 10:17:11 AM",,,Point,9/27/2018,Yes,Created in favor of more detailed technology breakdown.,,10/29/2020,,,,Industrial Processes,In-process Fuel Use,Wood,Wood Building Products: Flatwood and others,Solvent - Industrial Surface Coating & Solvent Use,In-ProcFuel Wood WoodBuildingProdsFlatwd&Oths,Active,2.0,Fuel Comb. Industrial,4.0,Other,1.0,Wood/Bark Waste,,,Wood Building Products: Flatwood and others,Wood
7733,39000989,"Oct 29, 2020 10:27:33 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,In-process Fuel Use,Wood,General,Industrial Processes - NEC,In-ProcFuel Wood General,Active,2.0,Fuel Comb. Industrial,4.0,Other,99.0,Other,,,General,Wood
7734,39000999,"Oct 29, 2020 10:27:33 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,In-process Fuel Use,Wood,General: Wood,Industrial Processes - NEC,In-ProcFuel Wood GeneralWood,Active,2.0,Fuel Comb. Industrial,4.0,Other,1.0,Wood/Bark Waste,,,General: Wood,Wood
7735,39001088,"Jul 31, 2021 10:17:11 AM",,,Point,9/28/2018,Yes,Created in favor of more detailed technology breakdown.,,10/29/2020,,,,Industrial Processes,In-process Fuel Use,Liquified Petroleum Gas,Wood Building Products: Flatwood and others,Solvent - Industrial Surface Coating & Solvent Use,In-ProcFuel LiqudPetrolGas SeeSCCLev4,Active,2.0,Fuel Comb. Industrial,4.0,Other,99.0,Other,,,Wood Building Products: Flatwood and others,Liquified Petroleum Gas
7736,39001089,"Sep 30, 2017 3:52:07 AM",No,,Point,,Yes,,2005.0,3/20/2012,39001099,,,Industrial Processes,In-process Fuel Use,Liquified Petroleum Gas,General,Industrial Processes - NEC,,Retired,2.0,Fuel Comb. Industrial,4.0,Other,99.0,Other,,,General,Liquified Petroleum Gas
7737,39001099,"Oct 29, 2020 10:27:33 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,In-process Fuel Use,Liquified Petroleum Gas,General,Industrial Processes - NEC,In-ProcFuel LiqudPetrolGas General,Active,2.0,Fuel Comb. Industrial,4.0,Other,99.0,Other,,,General,Liquified Petroleum Gas
7738,39001289,"Oct 29, 2020 10:27:33 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,In-process Fuel Use,Solid Waste,Solid Waste: General,Industrial Processes - NEC,In-ProcFuel SolidWaste SolidWasteGeneral,Active,2.0,Fuel Comb. Industrial,4.0,Other,99.0,Other,,,Solid Waste: General,Solid Waste
7739,39001299,"Oct 29, 2020 10:27:33 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,In-process Fuel Use,Solid Waste,General,Industrial Processes - NEC,In-ProcFuel SolidWaste General,Active,2.0,Fuel Comb. Industrial,4.0,Other,99.0,Other,,,General,Solid Waste
7740,39001385,"Oct 29, 2020 10:27:33 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,In-process Fuel Use,Liquid Waste,Recovered Solvent: General,Industrial Processes - NEC,In-ProcFuel LiquWast RecoveredSolventGeneral,Active,2.0,Fuel Comb. Industrial,4.0,Other,2.0,Liquid Waste,,,Recovered Solvent: General,Liquid Waste
7741,39001389,"Sep 30, 2017 3:52:07 AM",No,,Point,,Yes,,2005.0,3/20/2012,39001399,,,Industrial Processes,In-process Fuel Use,Liquid Waste,General,Industrial Processes - NEC,,Retired,2.0,Fuel Comb. Industrial,4.0,Other,2.0,Liquid Waste,,,General,Liquid Waste
7742,39001399,"Oct 29, 2020 10:27:33 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,In-process Fuel Use,Liquid Waste,General,Industrial Processes - NEC,In-ProcFuel LiquWast General,Active,2.0,Fuel Comb. Industrial,4.0,Other,2.0,Liquid Waste,,,General,Liquid Waste
7799,39990001,"Oct 29, 2020 10:27:34 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Miscellaneous Manufacturing Industries,Miscellaneous Manufacturing Industries,Distillate Oil (No. 2): Process Heaters,Industrial Processes - NEC,MiscManuf MiscManf DistOilNo.2ProcHtr,Active,2.0,Fuel Comb. Industrial,2.0,Oil,2.0,Distillate,,,Distillate Oil (No. 2): Process Heaters,
7800,39990002,"Oct 29, 2020 10:27:34 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Miscellaneous Manufacturing Industries,Miscellaneous Manufacturing Industries,Residual Oil: Process Heaters,Industrial Processes - NEC,MiscManuf MiscManf ResidOilProcHeaters,Active,2.0,Fuel Comb. Industrial,2.0,Oil,1.0,Residual,,,Residual Oil: Process Heaters,
